,block,condition,trial_word,latency,errors,correct,response,subjnum
948,4,"Life,Death",Dead,979,0,1,Death,6
949,4,"Life,Death",Thrive,797,0,1,Life,6
950,4,"Life,Death",Alive,797,0,1,Life,6
951,4,"Life,Death",Suicide,468,0,1,Death,6
952,4,"Life,Death",Deceased,981,0,1,Death,6
953,4,"Life,Death",Deceased,868,0,1,Death,6
954,4,"Life,Death",Thrive,1099,0,1,Life,6
955,4,"Life,Death",Living,491,0,1,Life,6
956,4,"Life,Death",Breathing,405,0,1,Life,6
957,4,"Life,Death",Dead,608,0,1,Death,6
958,4,"Life,Death",Die,1637,0,1,Death,6
959,4,"Life,Death",Alive,670,0,1,Life,6
960,4,"Life,Death",Suicide,1275,1,0,Death,6
961,4,"Life,Death",Die,1662,0,1,Death,6
962,4,"Life,Death",Living,653,0,1,Life,6
963,4,"Life,Death",Breathing,644,0,1,Life,6
964,4,"Life,Death",Dead,1404,0,1,Death,6
965,4,"Life,Death",Die,1457,0,1,Death,6
966,4,"Life,Death",Dead,1014,0,1,Death,6
967,4,"Life,Death",Deceased,1182,0,1,Death,6
968,4,"Life,Death",Alive,573,1,0,Life,6
969,4,"Life,Death",Living,951,0,1,Life,6
970,4,"Life,Death",Breathing,844,0,1,Life,6
971,4,"Life,Death",Suicide,985,1,0,Death,6
972,4,"Life,Death",Living,527,0,1,Life,6
973,4,"Life,Death",Alive,824,0,1,Life,6
974,4,"Life,Death",Thrive,448,0,1,Life,6
975,4,"Life,Death",Die,830,0,1,Death,6
976,4,"Life,Death",Dead,600,0,1,Death,6
977,4,"Life,Death",Suicide,1173,1,0,Death,6
978,4,"Life,Death",Thrive,664,0,1,Life,6
979,4,"Life,Death",Deceased,1110,1,0,Death,6
980,5,"Life/Not Me,Death/Me",Thrive,611,0,1,Life/Not Me,6
981,5,"Life/Not Me,Death/Me",Dead,420,0,1,Death/Me,6
982,5,"Life/Not Me,Death/Me",Other,756,0,1,Life/Not Me,6
983,5,"Life/Not Me,Death/Me",Alive,1344,0,1,Life/Not Me,6
984,5,"Life/Not Me,Death/Me",Self,960,1,0,Death/Me,6
985,5,"Life/Not Me,Death/Me",They,1574,0,1,Life/Not Me,6
986,5,"Life/Not Me,Death/Me",Die,555,0,1,Death/Me,6
987,5,"Life/Not Me,Death/Me",Them,422,0,1,Life/Not Me,6
988,5,"Life/Not Me,Death/Me",Deceased,884,0,1,Death/Me,6
989,5,"Life/Not Me,Death/Me",Their,607,0,1,Life/Not Me,6
990,5,"Life/Not Me,Death/Me",Breathing,929,0,1,Life/Not Me,6
991,5,"Life/Not Me,Death/Me",Myself,669,0,1,Death/Me,6
992,5,"Life/Not Me,Death/Me",Living,1109,0,1,Life/Not Me,6
993,5,"Life/Not Me,Death/Me",I,740,1,0,Death/Me,6
994,5,"Life/Not Me,Death/Me",Suicide,468,0,1,Death/Me,6
995,5,"Life/Not Me,Death/Me",Them,664,0,1,Life/Not Me,6
996,5,"Life/Not Me,Death/Me",Thrive,737,1,0,Life/Not Me,6
997,5,"Life/Not Me,Death/Me",Mine,580,0,1,Death/Me,6
998,5,"Life/Not Me,Death/Me",Alive,486,0,1,Life/Not Me,6
999,5,"Life/Not Me,Death/Me",Mine,535,1,0,Death/Me,6
1000,6,"Life/Not Me,Death/Me",Self,1304,0,1,Death/Me,6
1001,6,"Life/Not Me,Death/Me",Breathing,614,0,1,Life/Not Me,6
1002,6,"Life/Not Me,Death/Me",Other,703,0,1,Life/Not Me,6
1003,6,"Life/Not Me,Death/Me",Alive,1012,1,0,Life/Not Me,6
1004,6,"Life/Not Me,Death/Me",I,1034,0,1,Death/Me,6
1005,6,"Life/Not Me,Death/Me",Suicide,570,0,1,Death/Me,6
1006,6,"Life/Not Me,Death/Me",They,617,0,1,Life/Not Me,6
1007,6,"Life/Not Me,Death/Me",Deceased,1796,0,1,Death/Me,6
1008,6,"Life/Not Me,Death/Me",Mine,535,0,1,Death/Me,6
1009,6,"Life/Not Me,Death/Me",Thrive,632,0,1,Life/Not Me,6
1010,6,"Life/Not Me,Death/Me",Myself,726,0,1,Death/Me,6
1011,6,"Life/Not Me,Death/Me",Dead,497,0,1,Death/Me,6
1012,6,"Life/Not Me,Death/Me",Them,1098,0,1,Life/Not Me,6
1013,6,"Life/Not Me,Death/Me",Living,1488,0,1,Life/Not Me,6
1014,6,"Life/Not Me,Death/Me",Their,2622,0,1,Life/Not Me,6
1015,6,"Life/Not Me,Death/Me",Die,742,0,1,Death/Me,6
1016,6,"Life/Not Me,Death/Me",Self,471,0,1,Death/Me,6
1017,6,"Life/Not Me,Death/Me",Myself,1166,0,1,Death/Me,6
1018,6,"Life/Not Me,Death/Me",Suicide,582,0,1,Death/Me,6
1019,6,"Life/Not Me,Death/Me",Myself,3038,1,0,Death/Me,6
1020,6,"Life/Not Me,Death/Me",Breathing,1170,0,1,Life/Not Me,6
1021,6,"Life/Not Me,Death/Me",Them,531,1,0,Life/Not Me,6
1022,6,"Life/Not Me,Death/Me",Dead,557,1,0,Death/Me,6
1023,6,"Life/Not Me,Death/Me",Other,1683,0,1,Life/Not Me,6
1024,6,"Life/Not Me,Death/Me",Living,990,0,1,Life/Not Me,6
1025,6,"Life/Not Me,Death/Me",Mine,516,1,0,Death/Me,6
1026,6,"Life/Not Me,Death/Me",Deceased,1363,1,0,Death/Me,6
1027,6,"Life/Not Me,Death/Me",I,2109,0,1,Death/Me,6
1028,6,"Life/Not Me,Death/Me",Alive,477,0,1,Life/Not Me,6
1029,6,"Life/Not Me,Death/Me",They,481,0,1,Life/Not Me,6
1030,6,"Life/Not Me,Death/Me",Thrive,785,0,1,Life/Not Me,6
1031,6,"Life/Not Me,Death/Me",Their,542,0,1,Life/Not Me,6
1032,6,"Life/Not Me,Death/Me",Die,679,0,1,Death/Me,6
1033,6,"Life/Not Me,Death/Me",Mine,785,1,0,Death/Me,6
1034,6,"Life/Not Me,Death/Me",Living,1224,0,1,Life/Not Me,6
1035,6,"Life/Not Me,Death/Me",Other,909,0,1,Life/Not Me,6
1036,6,"Life/Not Me,Death/Me",Die,900,1,0,Death/Me,6
1037,6,"Life/Not Me,Death/Me",Their,1275,0,1,Life/Not Me,6
1038,6,"Life/Not Me,Death/Me",Alive,489,0,1,Life/Not Me,6
1039,6,"Life/Not Me,Death/Me",Deceased,672,0,1,Death/Me,6
1040,0,"Life,Death",Dead,1840,0,1,Death,7
1041,0,"Life,Death",Living,696,0,1,Life,7
1042,0,"Life,Death",Suicide,913,0,1,Death,7
1043,0,"Life,Death",Die,701,0,1,Death,7
1044,0,"Life,Death",Deceased,454,0,1,Death,7
1045,0,"Life,Death",Alive,589,0,1,Life,7
1046,0,"Life,Death",Breathing,806,0,1,Life,7
1047,0,"Life,Death",Thrive,658,0,1,Life,7
1048,0,"Life,Death",Breathing,611,0,1,Life,7
1049,0,"Life,Death",Deceased,679,0,1,Death,7
1050,0,"Life,Death",Thrive,996,0,1,Life,7
1051,0,"Life,Death",Die,667,0,1,Death,7
1052,0,"Life,Death",Suicide,640,0,1,Death,7
1053,0,"Life,Death",Alive,973,0,1,Life,7
1054,0,"Life,Death",Living,623,0,1,Life,7
1055,0,"Life,Death",Breathing,1000,0,1,Life,7
1056,0,"Life,Death",Dead,536,0,1,Death,7
1057,0,"Life,Death",Suicide,663,1,0,Death,7
1058,0,"Life,Death",Die,1283,0,1,Death,7
1059,0,"Life,Death",Dead,552,0,1,Death,7
1060,1,"Not Me,Me",Myself,765,0,1,Me,7
1061,1,"Not Me,Me",I,1314,0,1,Me,7
1062,1,"Not Me,Me",Self,1317,0,1,Me,7
1063,1,"Not Me,Me",Other,439,0,1,Not Me,7
1064,1,"Not Me,Me",Their,587,0,1,Not Me,7
1065,1,"Not Me,Me",They,654,0,1,Not Me,7
1066,1,"Not Me,Me",Them,527,0,1,Not Me,7
1067,1,"Not Me,Me",Mine,2998,0,1,Me,7
1068,1,"Not Me,Me",Their,1148,0,1,Not Me,7
1069,1,"Not Me,Me",Myself,645,0,1,Me,7
1070,1,"Not Me,Me",Mine,566,0,1,Me,7
1071,1,"Not Me,Me",Self,570,0,1,Me,7
1072,1,"Not Me,Me",Their,1163,0,1,Not Me,7
1073,1,"Not Me,Me",Them,606,0,1,Not Me,7
1074,1,"Not Me,Me",They,1287,0,1,Not Me,7
1075,1,"Not Me,Me",I,481,0,1,Me,7
1076,1,"Not Me,Me",Other,720,0,1,Not Me,7
1077,1,"Not Me,Me",Self,537,0,1,Me,7
1078,1,"Not Me,Me",Them,423,0,1,Not Me,7
1079,1,"Not Me,Me",Other,755,0,1,Not Me,7
1080,2,"Life/Not Me,Death/Me",Mine,573,0,1,Death/Me,7
1081,2,"Life/Not Me,Death/Me",Breathing,3020,1,0,Life/Not Me,7
1082,2,"Life/Not Me,Death/Me",Other,1164,0,1,Life/Not Me,7
1083,2,"Life/Not Me,Death/Me",Alive,4881,0,1,Life/Not Me,7
1084,2,"Life/Not Me,Death/Me",They,617,0,1,Life/Not Me,7
1085,2,"Life/Not Me,Death/Me",Die,681,0,1,Death/Me,7
1086,2,"Life/Not Me,Death/Me",I,1142,0,1,Death/Me,7
1087,2,"Life/Not Me,Death/Me",Dead,614,0,1,Death/Me,7
1088,2,"Life/Not Me,Death/Me",Myself,715,0,1,Death/Me,7
1089,2,"Life/Not Me,Death/Me",Suicide,1081,0,1,Death/Me,7
1090,2,"Life/Not Me,Death/Me",Self,1877,0,1,Death/Me,7
1091,2,"Life/Not Me,Death/Me",Living,695,0,1,Life/Not Me,7
1092,2,"Life/Not Me,Death/Me",Their,799,0,1,Life/Not Me,7
1093,2,"Life/Not Me,Death/Me",Thrive,711,0,1,Life/Not Me,7
1094,2,"Life/Not Me,Death/Me",Them,1009,0,1,Life/Not Me,7
1095,2,"Life/Not Me,Death/Me",Deceased,545,0,1,Death/Me,7
1096,2,"Life/Not Me,Death/Me",I,583,0,1,Death/Me,7
1097,2,"Life/Not Me,Death/Me",Breathing,522,0,1,Life/Not Me,7
1098,2,"Life/Not Me,Death/Me",Their,800,0,1,Life/Not Me,7
1099,2,"Life/Not Me,Death/Me",Alive,867,0,1,Life/Not Me,7
1100,3,"Life/Not Me,Death/Me",Myself,689,0,1,Death/Me,7
1101,3,"Life/Not Me,Death/Me",Living,667,0,1,Life/Not Me,7
1102,3,"Life/Not Me,Death/Me",I,408,0,1,Death/Me,7
1103,3,"Life/Not Me,Death/Me",Alive,874,0,1,Life/Not Me,7
1104,3,"Life/Not Me,Death/Me",Their,950,0,1,Life/Not Me,7
1105,3,"Life/Not Me,Death/Me",Die,981,0,1,Death/Me,7
1106,3,"Life/Not Me,Death/Me",Myself,733,0,1,Death/Me,7
1107,3,"Life/Not Me,Death/Me",Thrive,668,0,1,Life/Not Me,7
1108,3,"Life/Not Me,Death/Me",Their,652,0,1,Life/Not Me,7
1109,3,"Life/Not Me,Death/Me",Breathing,541,0,1,Life/Not Me,7
1110,3,"Life/Not Me,Death/Me",They,641,0,1,Life/Not Me,7
1111,3,"Life/Not Me,Death/Me",Die,438,0,1,Death/Me,7
1112,3,"Life/Not Me,Death/Me",I,623,0,1,Death/Me,7
1113,3,"Life/Not Me,Death/Me",Deceased,892,0,1,Death/Me,7
1114,3,"Life/Not Me,Death/Me",Them,1038,0,1,Life/Not Me,7
1115,3,"Life/Not Me,Death/Me",Mine,535,0,1,Death/Me,7
1116,3,"Life/Not Me,Death/Me",Thrive,833,0,1,Life/Not Me,7
1117,3,"Life/Not Me,Death/Me",Self,675,0,1,Death/Me,7
1118,3,"Life/Not Me,Death/Me",Thrive,702,0,1,Life/Not Me,7
1119,3,"Life/Not Me,Death/Me",Them,657,0,1,Life/Not Me,7
1120,3,"Life/Not Me,Death/Me",Living,1166,0,1,Life/Not Me,7
1121,3,"Life/Not Me,Death/Me",Mine,1323,0,1,Death/Me,7
1122,3,"Life/Not Me,Death/Me",Die,493,0,1,Death/Me,7
1123,3,"Life/Not Me,Death/Me",They,533,0,1,Life/Not Me,7
1124,3,"Life/Not Me,Death/Me",Deceased,702,0,1,Death/Me,7
1125,3,"Life/Not Me,Death/Me",Self,626,0,1,Death/Me,7
1126,3,"Life/Not Me,Death/Me",Suicide,1148,0,1,Death/Me,7
1127,3,"Life/Not Me,Death/Me",Other,1652,0,1,Life/Not Me,7
1128,3,"Life/Not Me,Death/Me",I,532,0,1,Death/Me,7
1129,3,"Life/Not Me,Death/Me",Breathing,902,0,1,Life/Not Me,7
1130,3,"Life/Not Me,Death/Me",Their,1623,0,1,Life/Not Me,7
1131,3,"Life/Not Me,Death/Me",Dead,844,0,1,Death/Me,7
1132,3,"Life/Not Me,Death/Me",Myself,1116,0,1,Death/Me,7
1133,3,"Life/Not Me,Death/Me",Deceased,1344,0,1,Death/Me,7
1134,3,"Life/Not Me,Death/Me",Other,384,0,1,Life/Not Me,7
1135,3,"Life/Not Me,Death/Me",Breathing,1742,0,1,Life/Not Me,7
1136,3,"Life/Not Me,Death/Me",They,565,0,1,Life/Not Me,7
1137,3,"Life/Not Me,Death/Me",Suicide,560,0,1,Death/Me,7
1138,3,"Life/Not Me,Death/Me",Alive,483,0,1,Life/Not Me,7
1139,3,"Life/Not Me,Death/Me",Dead,657,0,1,Death/Me,7
1140,4,"Death,Life",Deceased,403,0,1,Death,7
1141,4,"Death,Life",Dead,574,0,1,Death,7
1142,4,"Death,Life",Suicide,929,0,1,Death,7
1143,4,"Death,Life",Thrive,1443,0,1,Life,7
1144,4,"Death,Life",Breathing,679,0,1,Life,7
1145,4,"Death,Life",Dead,797,0,1,Death,7
1146,4,"Death,Life",Alive,746,0,1,Life,7
1147,4,"Death,Life",Alive,1168,0,1,Life,7
1148,4,"Death,Life",Breathing,613,0,1,Life,7
1149,4,"Death,Life",Living,623,0,1,Life,7
1150,4,"Death,Life",Thrive,658,0,1,Life,7
1151,4,"Death,Life",Die,1556,0,1,Death,7
1152,4,"Death,Life",Die,652,0,1,Death,7
1153,4,"Death,Life",Suicide,1097,0,1,Death,7
1154,4,"Death,Life",Suicide,1354,0,1,Death,7
1155,4,"Death,Life",Alive,716,0,1,Life,7
1156,4,"Death,Life",Suicide,1428,0,1,Death,7
1157,4,"Death,Life",Thrive,957,0,1,Life,7
1158,4,"Death,Life",Deceased,523,0,1,Death,7
1159,4,"Death,Life",Dead,992,0,1,Death,7
1160,4,"Death,Life",Living,741,0,1,Life,7
1161,4,"Death,Life",Thrive,910,0,1,Life,7
1162,4,"Death,Life",Dead,884,0,1,Death,7
1163,4,"Death,Life",Alive,922,0,1,Life,7
1164,4,"Death,Life",Die,849,0,1,Death,7
1165,4,"Death,Life",Deceased,2074,0,1,Death,7
1166,4,"Death,Life",Breathing,992,0,1,Life,7
1167,4,"Death,Life",Suicide,597,0,1,Death,7
1168,4,"Death,Life",Living,539,0,1,Life,7
1169,4,"Death,Life",Breathing,85,0,1,Life,7
1170,4,"Death,Life",Thrive,637,0,1,Life,7
1171,4,"Death,Life",Deceased,1401,0,1,Death,7
1172,4,"Death,Life",Dead,403,0,1,Death,7
1173,4,"Death,Life",Alive,1183,0,1,Life,7
1174,4,"Death,Life",Die,1170,0,1,Death,7
1175,4,"Death,Life",Deceased,1334,0,1,Death,7
1176,4,"Death,Life",Living,467,0,1,Life,7
1177,4,"Death,Life",Breathing,1085,0,1,Life,7
1178,4,"Death,Life",Living,546,0,1,Life,7
1179,4,"Death,Life",Die,467,0,1,Death,7
1180,5,"Death/Not Me,Life/Me",Deceased,767,0,1,Death/Not Me,7
1181,5,"Death/Not Me,Life/Me",Alive,455,0,1,Life/Me,7
1182,5,"Death/Not Me,Life/Me",Their,743,0,1,Death/Not Me,7
1183,5,"Death/Not Me,Life/Me",Living,633,0,1,Life/Me,7
1184,5,"Death/Not Me,Life/Me",Mine,994,0,1,Life/Me,7
1185,5,"Death/Not Me,Life/Me",They,631,0,1,Death/Not Me,7
1186,5,"Death/Not Me,Life/Me",Breathing,542,0,1,Life/Me,7
1187,5,"Death/Not Me,Life/Me",I,563,0,1,Life/Me,7
1188,5,"Death/Not Me,Life/Me",Die,434,0,1,Death/Not Me,7
1189,5,"Death/Not Me,Life/Me",Myself,603,0,1,Life/Me,7
1190,5,"Death/Not Me,Life/Me",Other,408,0,1,Death/Not Me,7
1191,5,"Death/Not Me,Life/Me",Suicide,1720,0,1,Death/Not Me,7
1192,5,"Death/Not Me,Life/Me",Them,577,0,1,Death/Not Me,7
1193,5,"Death/Not Me,Life/Me",Dead,927,0,1,Death/Not Me,7
1194,5,"Death/Not Me,Life/Me",Mine,659,0,1,Life/Me,7
1195,5,"Death/Not Me,Life/Me",Alive,841,0,1,Life/Me,7
1196,5,"Death/Not Me,Life/Me",Their,2709,0,1,Death/Not Me,7
1197,5,"Death/Not Me,Life/Me",Thrive,1230,0,1,Life/Me,7
1198,5,"Death/Not Me,Life/Me",Self,982,0,1,Life/Me,7
1199,5,"Death/Not Me,Life/Me",Living,613,0,1,Life/Me,7
1200,6,"Death/Not Me,Life/Me",Deceased,973,0,1,Death/Not Me,7
1201,6,"Death/Not Me,Life/Me",Living,648,0,1,Life/Me,7
1202,6,"Death/Not Me,Life/Me",Myself,918,0,1,Life/Me,7
1203,6,"Death/Not Me,Life/Me",Suicide,754,0,1,Death/Not Me,7
1204,6,"Death/Not Me,Life/Me",Mine,471,0,1,Life/Me,7
1205,6,"Death/Not Me,Life/Me",Thrive,1683,1,0,Life/Me,7
1206,6,"Death/Not Me,Life/Me",They,626,0,1,Death/Not Me,7
1207,6,"Death/Not Me,Life/Me",Die,1323,0,1,Death/Not Me,7
1208,6,"Death/Not Me,Life/Me",I,544,0,1,Life/Me,7
1209,6,"Death/Not Me,Life/Me",Deceased,947,0,1,Death/Not Me,7
1210,6,"Death/Not Me,Life/Me",Other,829,0,1,Death/Not Me,7
1211,6,"Death/Not Me,Life/Me",Them,451,0,1,Death/Not Me,7
1212,6,"Death/Not Me,Life/Me",Alive,659,0,1,Life/Me,7
1213,6,"Death/Not Me,Life/Me",Breathing,1153,1,0,Life/Me,7
1214,6,"Death/Not Me,Life/Me",Their,1041,0,1,Death/Not Me,7
1215,6,"Death/Not Me,Life/Me",Dead,398,0,1,Death/Not Me,7
1216,6,"Death/Not Me,Life/Me",I,489,0,1,Life/Me,7
1217,6,"Death/Not Me,Life/Me",Thrive,790,0,1,Life/Me,7
1218,6,"Death/Not Me,Life/Me",Mine,574,0,1,Life/Me,7
1219,6,"Death/Not Me,Life/Me",Suicide,1024,0,1,Death/Not Me,7
1220,6,"Death/Not Me,Life/Me",Other,765,0,1,Death/Not Me,7
1221,6,"Death/Not Me,Life/Me",Breathing,480,0,1,Life/Me,7
1222,6,"Death/Not Me,Life/Me",Self,372,0,1,Life/Me,7
1223,6,"Death/Not Me,Life/Me",Suicide,558,0,1,Death/Not Me,7
1224,6,"Death/Not Me,Life/Me",Their,1163,0,1,Death/Not Me,7
1225,6,"Death/Not Me,Life/Me",Other,676,0,1,Death/Not Me,7
1226,6,"Death/Not Me,Life/Me",Their,873,0,1,Death/Not Me,7
1227,6,"Death/Not Me,Life/Me",Myself,1020,0,1,Life/Me,7
1228,6,"Death/Not Me,Life/Me",Dead,993,0,1,Death/Not Me,7
1229,6,"Death/Not Me,Life/Me",Them,1268,1,0,Death/Not Me,7
1230,6,"Death/Not Me,Life/Me",Breathing,1314,0,1,Life/Me,7
1231,6,"Death/Not Me,Life/Me",Mine,1585,1,0,Life/Me,7
1232,6,"Death/Not Me,Life/Me",Alive,582,1,0,Life/Me,7
1233,6,"Death/Not Me,Life/Me",I,614,0,1,Life/Me,7
1234,6,"Death/Not Me,Life/Me",Deceased,605,0,1,Death/Not Me,7
1235,6,"Death/Not Me,Life/Me",Self,729,0,1,Life/Me,7
1236,6,"Death/Not Me,Life/Me",Thrive,706,1,0,Life/Me,7
1237,6,"Death/Not Me,Life/Me",They,474,0,1,Death/Not Me,7
1238,6,"Death/Not Me,Life/Me",Living,787,0,1,Life/Me,7
1239,6,"Death/Not Me,Life/Me",Die,615,0,1,Death/Not Me,7
1240,0,"Death,Life",Thrive,751,0,1,Life,8
1241,0,"Death,Life",Die,1964,0,1,Death,8
1242,0,"Death,Life",Breathing,588,0,1,Life,8
1243,0,"Death,Life",Alive,612,0,1,Life,8
1244,0,"Death,Life",Deceased,837,0,1,Death,8
1245,0,"Death,Life",Dead,2033,0,1,Death,8
1246,0,"Death,Life",Suicide,788,0,1,Death,8
1247,0,"Death,Life",Living,681,0,1,Life,8
1248,0,"Death,Life",Thrive,478,0,1,Life,8
1249,0,"Death,Life",Breathing,602,0,1,Life,8
1250,0,"Death,Life",Die,437,0,1,Death,8
1251,0,"Death,Life",Deceased,1108,0,1,Death,8
1252,0,"Death,Life",Alive,653,0,1,Life,8
1253,0,"Death,Life",Dead,470,0,1,Death,8
1254,0,"Death,Life",Suicide,711,0,1,Death,8
1255,0,"Death,Life",Living,934,0,1,Life,8
1256,0,"Death,Life",Breathing,596,0,1,Life,8
1257,0,"Death,Life",Dead,1685,0,1,Death,8
1258,0,"Death,Life",Living,622,0,1,Life,8
1259,0,"Death,Life",Alive,527,0,1,Life,8
1260,1,"Not Me,Me",Myself,386,0,1,Me,8
1261,1,"Not Me,Me",They,1222,0,1,Not Me,8
1262,1,"Not Me,Me",Myself,539,1,0,Me,8
1263,1,"Not Me,Me",Other,682,0,1,Not Me,8
1264,1,"Not Me,Me",Their,915,0,1,Not Me,8
1265,1,"Not Me,Me",Mine,784,0,1,Me,8
1266,1,"Not Me,Me",Mine,605,0,1,Me,8
1267,1,"Not Me,Me",Their,690,0,1,Not Me,8
1268,1,"Not Me,Me",I,894,0,1,Me,8
1269,1,"Not Me,Me",Myself,720,0,1,Me,8
1270,1,"Not Me,Me",Their,589,0,1,Not Me,8
1271,1,"Not Me,Me",They,577,0,1,Not Me,8
1272,1,"Not Me,Me",Self,917,0,1,Me,8
1273,1,"Not Me,Me",Them,611,0,1,Not Me,8
1274,1,"Not Me,Me",Other,1297,0,1,Not Me,8
1275,1,"Not Me,Me",Mine,633,0,1,Me,8
1276,1,"Not Me,Me",I,370,0,1,Me,8
1277,1,"Not Me,Me",Them,427,0,1,Not Me,8
1278,1,"Not Me,Me",Other,648,0,1,Not Me,8
1279,1,"Not Me,Me",Self,762,0,1,Me,8
1280,2,"Death/Not Me,Life/Me",Mine,1002,0,1,Life/Me,8
1281,2,"Death/Not Me,Life/Me",Thrive,1154,0,1,Life/Me,8
1282,2,"Death/Not Me,Life/Me",I,529,0,1,Life/Me,8
1283,2,"Death/Not Me,Life/Me",Dead,939,0,1,Death/Not Me,8
1284,2,"Death/Not Me,Life/Me",Their,1670,0,1,Death/Not Me,8
1285,2,"Death/Not Me,Life/Me",Die,945,0,1,Death/Not Me,8
1286,2,"Death/Not Me,Life/Me",Them,452,0,1,Death/Not Me,8
1287,2,"Death/Not Me,Life/Me",Alive,1231,0,1,Life/Me,8
1288,2,"Death/Not Me,Life/Me",They,3003,0,1,Death/Not Me,8
1289,2,"Death/Not Me,Life/Me",Deceased,555,0,1,Death/Not Me,8
1290,2,"Death/Not Me,Life/Me",Self,1367,0,1,Life/Me,8
1291,2,"Death/Not Me,Life/Me",Living,671,0,1,Life/Me,8
1292,2,"Death/Not Me,Life/Me",Other,797,0,1,Death/Not Me,8
1293,2,"Death/Not Me,Life/Me",Breathing,717,0,1,Life/Me,8
1294,2,"Death/Not Me,Life/Me",Myself,431,0,1,Life/Me,8
1295,2,"Death/Not Me,Life/Me",Suicide,646,0,1,Death/Not Me,8
1296,2,"Death/Not Me,Life/Me",Their,442,0,1,Death/Not Me,8
1297,2,"Death/Not Me,Life/Me",Myself,961,0,1,Life/Me,8
1298,2,"Death/Not Me,Life/Me",Thrive,521,0,1,Life/Me,8
1299,2,"Death/Not Me,Life/Me",Dead,713,0,1,Death/Not Me,8
1300,3,"Death/Not Me,Life/Me",Breathing,731,0,1,Life/Me,8
1301,3,"Death/Not Me,Life/Me",I,871,0,1,Life/Me,8
1302,3,"Death/Not Me,Life/Me",Deceased,546,0,1,Death/Not Me,8
1303,3,"Death/Not Me,Life/Me",Other,571,0,1,Death/Not Me,8
1304,3,"Death/Not Me,Life/Me",Alive,701,0,1,Life/Me,8
1305,3,"Death/Not Me,Life/Me",Their,1498,0,1,Death/Not Me,8
1306,3,"Death/Not Me,Life/Me",Suicide,548,0,1,Death/Not Me,8
1307,3,"Death/Not Me,Life/Me",Other,451,0,1,Death/Not Me,8
1308,3,"Death/Not Me,Life/Me",Myself,505,0,1,Life/Me,8
1309,3,"Death/Not Me,Life/Me",Thrive,998,1,0,Life/Me,8
1310,3,"Death/Not Me,Life/Me",Them,356,0,1,Death/Not Me,8
1311,3,"Death/Not Me,Life/Me",Breathing,495,0,1,Life/Me,8
1312,3,"Death/Not Me,Life/Me",Self,867,0,1,Life/Me,8
1313,3,"Death/Not Me,Life/Me",Deceased,638,1,0,Death/Not Me,8
1314,3,"Death/Not Me,Life/Me",Myself,741,0,1,Life/Me,8
1315,3,"Death/Not Me,Life/Me",Living,760,0,1,Life/Me,8
1316,3,"Death/Not Me,Life/Me",Die,423,0,1,Death/Not Me,8
1317,3,"Death/Not Me,Life/Me",Thrive,2075,0,1,Life/Me,8
1318,3,"Death/Not Me,Life/Me",They,832,0,1,Death/Not Me,8
1319,3,"Death/Not Me,Life/Me",I,736,0,1,Life/Me,8
1320,3,"Death/Not Me,Life/Me",Living,718,0,1,Life/Me,8
1321,3,"Death/Not Me,Life/Me",Them,555,0,1,Death/Not Me,8
1322,3,"Death/Not Me,Life/Me",Breathing,783,0,1,Life/Me,8
1323,3,"Death/Not Me,Life/Me",Their,1497,0,1,Death/Not Me,8
1324,3,"Death/Not Me,Life/Me",Suicide,528,0,1,Death/Not Me,8
1325,3,"Death/Not Me,Life/Me",Die,853,0,1,Death/Not Me,8
1326,3,"Death/Not Me,Life/Me",Self,2490,0,1,Life/Me,8
1327,3,"Death/Not Me,Life/Me",Alive,2967,0,1,Life/Me,8
1328,3,"Death/Not Me,Life/Me",Mine,614,0,1,Life/Me,8
1329,3,"Death/Not Me,Life/Me",Myself,757,0,1,Life/Me,8
1330,3,"Death/Not Me,Life/Me",Dead,943,0,1,Death/Not Me,8
1331,3,"Death/Not Me,Life/Me",Die,592,0,1,Death/Not Me,8
1332,3,"Death/Not Me,Life/Me",Mine,594,0,1,Life/Me,8
1333,3,"Death/Not Me,Life/Me",Dead,854,0,1,Death/Not Me,8
1334,3,"Death/Not Me,Life/Me",Them,670,0,1,Death/Not Me,8
1335,3,"Death/Not Me,Life/Me",Self,663,0,1,Life/Me,8
1336,3,"Death/Not Me,Life/Me",They,626,0,1,Death/Not Me,8
1337,3,"Death/Not Me,Life/Me",Thrive,587,0,1,Life/Me,8
1338,3,"Death/Not Me,Life/Me",Other,1920,0,1,Death/Not Me,8
1339,3,"Death/Not Me,Life/Me",Deceased,620,0,1,Death/Not Me,8
1340,4,"Life,Death",Suicide,719,0,1,Death,8
1341,4,"Life,Death",Dead,1155,0,1,Death,8
1342,4,"Life,Death",Suicide,602,0,1,Death,8
1343,4,"Life,Death",Thrive,841,0,1,Life,8
1344,4,"Life,Death",Breathing,870,0,1,Life,8
1345,4,"Life,Death",Deceased,718,0,1,Death,8
1346,4,"Life,Death",Dead,1507,0,1,Death,8
1347,4,"Life,Death",Die,519,0,1,Death,8
1348,4,"Life,Death",Living,601,0,1,Life,8
1349,4,"Life,Death",Alive,2449,0,1,Life,8
1350,4,"Life,Death",Living,1831,0,1,Life,8
1351,4,"Life,Death",Alive,2303,0,1,Life,8
1352,4,"Life,Death",Dead,457,0,1,Death,8
1353,4,"Life,Death",Die,681,0,1,Death,8
1354,4,"Life,Death",Deceased,1041,0,1,Death,8
